,company_name,company_rating,other_data
1855,CIEL HR,4.1,"Recruitment , 1k-5k Employees , Startup , 9 years old , Ahmedabad +78 more"
1859,Mercedes-Benz Research & Development India,4.0,"IT Services & Consulting , 5k-10k Employees , Public , 28 years old , Ahmedabad +47 more"
1867,CarDekho,3.7,"Internet , 1k-5k Employees , Indian Unicorn , 16 years old , Ahmedabad +68 more"
1871,FDC,4.1,"Pharma , 5k-10k Employees , Public , 84 years old , Ahmedabad +97 more"
1881,Kirloskar Oil Engines,4.2,"Industrial Machinery , 1k-5k Employees , Public , 78 years old , Ahmedabad +88 more"
1884,Kajima India,4.1,"Engineering & Construction , 51-200 Employees , Forbes Global 2000 , 13 years old , Ahmedabad +7 more"
1885,Dhanuka Agritech,3.9,"Agro Chemicals , 1k-5k Employees , Public , 42 years old , Ahmedabad +79 more"
1887,Swaraj Tractors,4.2,"Automobile , 1k-5k Employees , Conglomerate , 62 years old , Ahmedabad +75 more"
1888,Focus Lighting and Fixtures Limited,4.5,"Electronics Manufacturing , 51-200 Employees , Public , 19 years old , Ahmedabad +5 more"
1889,RITES,4.0,"Engineering & Construction , 1k-5k Employees , Central , 50 years old , Ahmedabad +60 more"
1890,Apple,4.3,"Consumer Electronics & Appliances , 10k-50k Employees , Forbes Global 2000 , 48 years old , Ahmedabad +82 more"
1897,Nippon Life India Asset Management,4.7,"Financial Services , 1k-5k Employees , Public , 29 years old , Ahmedabad +157 more"
1903,Tata Technologies,3.8,"Engineering & Construction , 5k-10k Employees , Conglomerate , 35 years old , Ahmedabad +40 more"
1907,Tata Power,4.0,"Power , 10k-50k Employees , Public , 109 years old , Ahmedabad +119 more"
1912,Patanjali Foods,4.0,"FMCG , 5k-10k Employees , Public , 38 years old , Ahmedabad +150 more"
1914,Amara Raja Group,4.2,"Auto Components , 5k-10k Employees , Public , 39 years old , Ahmedabad +56 more"
1915,Security and Intelligence Services (India),4.1,"Law Enforcement & Security , 1 Lakh+ Employees , Public , 39 years old , Ahmedabad +160 more"
1933,Onward Technologies Inc,3.2,"Software Product , 1k-5k Employees , Public , 33 years old , Ahmedabad +60 more"
1934,Jyoti Resins And Adhesives,4.1,"Chemicals / Agri Inputs , 51-200 Employees , Public , 31 years old , Ahmedabad +12 more"
1939,Schwing Stetter,4.1,"Industrial Machinery , 1k-5k Employees , Fortune India 500 , 26 years old , Ahmedabad +39 more"
1942,VLCC,3.7,"Beauty & Personal Care , 1k-5k Employees , Conglomerate , 35 years old , Ahmedabad +96 more"
1943,SK Finance Limited,4.1,"NBFC , 10k-50k Employees , Public , 30 years old , Ahmedabad +149 more"
1946,Nagarjuna Construction Company,4.2,"Engineering & Construction , 5k-10k Employees , Public , 26 years old , Ahmedabad +221 more"
1951,Smytten,3.3,"Internet , 51-200 Employees , Startup , 9 years old , Gurgaon +2 more"
1954,RR kabel,4.2,"Electrical Equipment , 1k-5k Employees , Public , 29 years old , Mumbai +89 more"
1956,Stanza Living,3.1,"Internet , 501-1k Employees , Startup , 7 years old , Delhi +30 more"
1960,PNB Housing Finance,3.9,"Financial Services , 1k-5k Employees , Public , 36 years old , Ahmedabad +114 more"
1961,Deutsche Bank,4.0,"Banking , 10k-50k Employees , Fortune India 500 , 154 years old , Ahmedabad +38 more"
1962,Amara Raja Energy & Mobility,4.3,"Auto Components , 5k-10k Employees , Fortune India 500 , 39 years old , Ahmedabad +69 more"
1963,UPL,4.2,"Agro Chemicals , 5k-10k Employees , Public , 55 years old , Ahmedabad +158 more"
1964,PropTiger.com,4.2,"Internet , 1k-5k Employees , Startup , 13 years old , Ahmedabad +14 more"
1990,Denis Chem Lab,4.4,"Pharma , 51-200 Employees , Public , 44 years old , Ahmedabad +6 more"
1999,Latteys Industries,3.9,"Industrial Machinery , 51-200 Employees , Public , 20 years old , Ahmedabad +3 more"
2004,Bloom Dekor,2.9,"Furniture & Furnishing , 51-200 Employees , Public , 30 years old , Ahmedabad +8 more"
2013,MEASUREONE SOLUTIONS,3.9,"Software Product , 51-200 Employees , Startup , 8 years old , Ahmedabad"
2024,Latteys Industries,3.9,"Industrial Machinery , 51-200 Employees , Public , 20 years old , Ahmedabad +3 more"
2054,Frendy,3.2,"Internet , 51-200 Employees , Startup , 5 years old , Ahmedabad"
2064,Saint-Gobain,4.0,"Building Material , 10k-50k Employees , Forbes Global 2000 , 359 years old , Ahmedabad +92 more"
2065,Whirlpool,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 113 years old , Ahmedabad +140 more"
2067,Uber,4.2,"Internet , 1k-5k Employees , Public , 15 years old , Ahmedabad +44 more"
2071,Hubtown,3.7,"Engineering & Construction , 1k-5k Employees , Public , 35 years old , Ahmedabad +8 more"
2073,Kissht Finance,4.1,"FinTech , 201-500 Employees , Startup , 9 years old , Ahmedabad +59 more"
2074,Patanjali Ayurved,3.2,"FMCG , 1k-5k Employees , Fortune India 500 , 18 years old , Ahmedabad +254 more"
2078,BlackBuck,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Ahmedabad +320 more"
2079,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Ahmedabad +146 more"
2080,Uber,4.2,"Internet , 1k-5k Employees , Public , 15 years old , Ahmedabad +44 more"
2082,Whirlpool,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 113 years old , Ahmedabad +140 more"
2083,Saint-Gobain,4.0,"Building Material , 10k-50k Employees , Forbes Global 2000 , 359 years old , Ahmedabad +92 more"
2084,Muthoot Group,3.6,"Financial Services , 10k-50k Employees , Public , 137 years old , Ahmedabad +266 more"
2093,Hindustan Petroleum,4.3,"Oil & Gas , 5k-10k Employees , Central , 50 years old , Ahmedabad +199 more"
2094,Canara Bank,3.5,"Banking , 50k-1 Lakh Employees , Public , 118 years old , Ahmedabad +167 more"
2095,Central Bank of India,4.0,"Banking , 10k-50k Employees , Public , 113 years old , Ahmedabad +95 more"
2096,Ricoh,3.9,"IT Services & Consulting , 1-10 Employees , Public , 88 years old , Ahmedabad +41 more"
2103,Page Industries,4.2,"Fashion & Textile , 10k-50k Employees , Public , 30 years old , Ahmedabad +75 more"
2104,J. Kumar Infraprojects,4.1,"Engineering & Construction , 5k-10k Employees , Public , 44 years old , Ahmedabad +29 more"
2112,ABB Group,4.1,"Electrical Equipment , 1k-5k Employees , Public , 36 years old , Ahmedabad +97 more"
2113,Nowfloats Technologies,3.3,"Software Product , 201-500 Employees , Startup , 12 years old , Ahmedabad +40 more"
2115,Levi Strauss & Co.,4.5,"Fashion & Textile , 1k-5k Employees , Public , 171 years old , Ahmedabad +68 more"
2116,Ugro Capital,3.8,"NBFC , 1k-5k Employees , Public , 31 years old , Ahmedabad +66 more"
2120,Go First,3.7,"Aviation , 1k-5k Employees , Public , 19 years old , Ahmedabad +34 more"
2121,LT Foods,4.1,"Food Processing , 1k-5k Employees , Public , 34 years old , Ahmedabad +44 more"
2122,Ricoh,3.9,"IT Services & Consulting , 1-10 Employees , Public , 88 years old , Ahmedabad +41 more"
2125,Canara Bank,3.5,"Banking , 50k-1 Lakh Employees , Public , 118 years old , Ahmedabad +167 more"
2127,Central Bank of India,4.0,"Banking , 10k-50k Employees , Public , 113 years old , Ahmedabad +95 more"
2130,Star Health & Allied Insurance,3.9,"Insurance , 10k-50k Employees , Fortune India 500 , 18 years old , Ahmedabad +247 more"
2131,Hindustan Petroleum,4.3,"Oil & Gas , 5k-10k Employees , Central , 50 years old , Ahmedabad +199 more"
2132,Safari Industries India,4.2,"Fashion & Textile , 501-1k Employees , Public , 50 years old , Ahmedabad +61 more"
2139,Lava International,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 15 years old , Ahmedabad +210 more"
2141,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Ahmedabad +146 more"
2143,Orient Electric,4.0,"Consumer Electronics & Appliances , 501-1k Employees , Public , 70 years old , Ahmedabad +54 more"
2145,Minda Kyoraku,4.1,"Automobile , 51-200 Employees , Public , 16 years old , Ahmedabad +9 more"
2151,Rallis India,4.3,"Agro Chemicals , 1k-5k Employees , Public , 76 years old , Ahmedabad +89 more"
2152,Page Industries,4.2,"Fashion & Textile , 10k-50k Employees , Public , 30 years old , Ahmedabad +75 more"
2156,J. Kumar Infraprojects,4.1,"Engineering & Construction , 5k-10k Employees , Public , 44 years old , Ahmedabad +29 more"
2161,ABB Group,4.1,"Electrical Equipment , 1k-5k Employees , Public , 36 years old , Ahmedabad +97 more"
2162,Airtel Payments Bank,4.2,"FinTech , 501-1k Employees , Public , 8 years old , Ahmedabad +226 more"
2164,Nowfloats Technologies,3.3,"Software Product , 201-500 Employees , Startup , 12 years old , Ahmedabad +40 more"
2169,Ugro Capital,3.8,"NBFC , 1k-5k Employees , Public , 31 years old , Ahmedabad +66 more"
2175,TTK Healthcare,4.2,"Healthcare , 1k-5k Employees , Public , 96 years old , Ahmedabad +69 more"
2176,Zebpay,3.3,"FinTech , 51-200 Employees (Global) , Startup , 10 years old , Ahmedabad +2 more"
2190,Prince Pipes & Fittings,4.3,"Building Material , 1k-5k Employees , Public , 37 years old , Ahmedabad +53 more"
2191,DS Group,4.1,"FMCG , 1k-5k Employees , Conglomerate , 95 years old , Ahmedabad +208 more"
2192,Greenply,4.0,"Furniture & Furnishing , 1k-5k Employees , Public , 40 years old , Ahmedabad +73 more"
2193,Sundaram Finance,4.2,"NBFC , 1k-5k Employees , Public , 70 years old , Ahmedabad +204 more"
2204,Marks & Spencer,4.0,"Retail , 1k-5k Employees , Forbes Global 2000 , 140 years old , Ahmedabad +56 more"
2213,IRB Infrastructure,4.2,"Engineering & Construction , 5k-10k Employees , Public , 26 years old , Ahmedabad +48 more"
2216,A Infrastructure,4.1,"Industrial Machinery , 201-500 Employees , Public , 44 years old , Ahmedabad +4 more"
2220,A Infrastructure,4.1,"Industrial Machinery , 201-500 Employees , Public , 44 years old , Ahmedabad +4 more"
2223,Globe Textiles (India),4.3,"Fashion & Textile , 51-200 Employees , Public , 11 years old , Ahmedabad +1 more"
2226,NeoGrowth Credit,3.7,"NBFC , 501-1k Employees , Startup , 11 years old , Ahmedabad +27 more"
2227,Bajaj Auto,3.9,"Automobile , 5k-10k Employees , Public , 79 years old , Ahmedabad +258 more"
2234,Infibeam Avenues,3.4,"IT Services & Consulting , 501-1k Employees , Public , 17 years old , Ahmedabad +10 more"
2235,Care Health Insurance,3.8,"Internet , 5k-10k Employees , Public , 12 years old , Ahmedabad +197 more"
2237,Shadowfax Technologies,3.7,"Logistics , 1k-5k Employees , Public , 9 years old , Ahmedabad +162 more"
2238,Philips,3.9,"Consumer Electronics & Appliances , 5k-10k Employees , Forbes Global 2000 , 94 years old , Ahmedabad +84 more"
2242,Religare,3.9,"Financial Services , 1k-5k Employees , Public , 40 years old , Ahmedabad +91 more"
2243,Progressive Infotech,3.5,"IT Services & Consulting , 1k-5k Employees , Forbes Global 2000 , 26 years old , Ahmedabad +54 more"
2253,Gruh Finance,4.3,"Financial Services , 501-1k Employees , Public , 36 years old , Ahmedabad +46 more"
2307,Gokul Refoils & Solvent,3.8,"FMCG , 51-200 Employees , Public , 32 years old , Ahmedabad +7 more"
2317,Cil Nova Petrochemicals,3.2,"Fashion & Textile , 501-1k Employees , Public , 10 years old , Ahmedabad"
2350,Haier Appliances India,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Conglomerate , 20 years old , Ahmedabad +109 more"
2351,Nippon Express,4.2,"Logistics , 501-1k Employees , Public , 77 years old , Ahmedabad +27 more"
2355,Tata Housing Development Company,4.1,"Real Estate , 1k-5k Employees , Public , 40 years old , Ahmedabad +21 more"
2357,Vimta Labs,3.6,"Other , 1k-5k Employees , Public , 40 years old , Ahmedabad +24 more"
2359,Supreme Industries,4.2,"Petrochemicals , 5k-10k Employees , Public , 82 years old , Ahmedabad +91 more"
2361,Legrand,3.7,"Electrical Equipment , 1k-5k Employees , Forbes Global 2000 , 164 years old , Ahmedabad +45 more"
2366,KDDI,4.4,"Telecom , 51-200 Employees , Forbes Global 2000 , 40 years old , Ahmedabad +3 more"
2378,InCred Finance,4.0,"NBFC , 1k-5k Employees , Indian Unicorn , 8 years old , Ahmedabad +31 more"
2380,POSCO,4.2,"Metals & Mining , 51-200 Employees , Forbes Global 2000 , 56 years old , Ahmedabad +18 more"
2381,Arvind Fashions,3.9,"Fashion & Textile , 1k-5k Employees , Public , 31 years old , Ahmedabad +46 more"
2387,Uniproducts,3.8,"Auto Components , 51-200 Employees , Public , 42 years old , Ahmedabad +11 more"
2391,Raymond,4.1,"Fashion & Textile , 5k-10k Employees , Public , 99 years old , Ahmedabad +128 more"
2401,Easy Home Finance,4.2,"FinTech , 501-1k Employees , Public , 6 years old , Ahmedabad +21 more"
2404,SML Isuzu,4.2,"Automobile , 501-1k Employees , Public , 39 years old , Ahmedabad +46 more"
2408,AstraZeneca,4.2,"Pharma , 501-1k Employees , Public , 25 years old , Ahmedabad +40 more"
2412,Rebel Foods,3.8,"Internet , 5k-10k Employees , Indian Unicorn , 12 years old , Ahmedabad +61 more"
2413,Redington,4.0,"Hardware & Networking , 1k-5k Employees , Public , 25 years old , Ahmedabad +42 more"
2416,Uniproducts,3.8,"Auto Components , 51-200 Employees , Public , 42 years old , Ahmedabad +11 more"
2423,AstraZeneca,4.2,"Pharma , 501-1k Employees , Public , 25 years old , Ahmedabad +40 more"
2426,BASF,4.5,"Chemicals , 1k-5k Employees , Fortune India 500 , 81 years old , Ahmedabad +70 more"
2427,Quikr,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 16 years old , Ahmedabad +24 more"
2428,DISH TV,3.6,"Broadcasting , 201-500 Employees , Public , 21 years old , Ahmedabad +134 more"
2429,Union Bank of India,4.1,"Banking , 50k-1 Lakh Employees , Public , 105 years old , Ahmedabad +122 more"
2430,GTL,4.2,"Hardware & Networking , 1k-5k Employees , Public , 37 years old , Ahmedabad +33 more"
2431,Gujarat Energy Transmission Corporation,4.4,"Government , 10k-50k Employees , State , 25 years old , Ahmedabad +31 more"
2441,Legrand,3.7,"Electrical Equipment , 1k-5k Employees , Forbes Global 2000 , 164 years old , Ahmedabad +45 more"
2444,Raymond,4.1,"Fashion & Textile , 5k-10k Employees , Public , 99 years old , Ahmedabad +128 more"
2457,Shell,4.3,"Oil & Gas , 10k-50k Employees , Public , 117 years old , Ahmedabad +73 more"
2463,Greenpanel Industries,4.1,"Furniture & Furnishing , 1k-5k Employees , Public , 7 years old , Ahmedabad +56 more"
2476,Arfin,3.7,"Iron & Steel , 51-200 Employees , Public , 32 years old , Ahmedabad +2 more"
2481,Vakrangee,3.7,"BPO , 1k-5k Employees , Public , 34 years old , Ahmedabad +84 more"
2493,Aarti Industries,4.2,"Agro Chemicals , 5k-10k Employees , Public , 49 years old , Ahmedabad +43 more"
2494,Sanofi,4.4,"Pharma , 1k-5k Employees , Public , 20 years old , Ahmedabad +71 more"
2501,Sanofi,4.4,"Pharma , 1k-5k Employees , Public , 20 years old , Ahmedabad +71 more"
2504,Hewlett Packard Enterprise,4.3,"IT Services & Consulting , 10k-50k Employees , Forbes Global 2000 , 9 years old , Ahmedabad +85 more"
2515,V-Mart,4.2,"Retail , 5k-10k Employees , Public , 22 years old , Ahmedabad +241 more"
2518,American Express,4.2,"Financial Services , 10k-50k Employees , Forbes Global 2000 , 174 years old , Ahmedabad +42 more"
2519,Ola Electric Mobility,3.3,"Automobile , 5k-10k Employees , Indian Unicorn , 7 years old , Indore +174 more"
2520,JSW Steel,4.0,"Iron & Steel , 10k-50k Employees , Public , 42 years old , Ahmedabad +148 more"
2521,MRF Tyres,3.8,"Auto Components , 10k-50k Employees , Public , 78 years old , Ahmedabad +161 more"
2546,Shah Investors Home,4.4,"Financial Services , 51-200 Employees , Public , 30 years old , Ahmedabad +1 more"
2563,Urja Products,3.7,"Internet , 201-500 Employees , Startup , 55 years old , Ahmedabad +2 more"
2564,Astron Paper Board Mill,4.6,"Pulp & Paper , 501-1k Employees , Public , 14 years old , Ahmedabad +1 more"
2592,Exclusífe Technosoft,3.0,"Retail , 11-50 Employees , Startup , 11 years old , Ahmedabad +11 more"
2688,Exclusífe Technosoft,3.0,"Retail , 11-50 Employees , Startup , 11 years old , Ahmedabad +11 more"
2695,National Stock Exchange of India,3.7,"Financial Services , 1k-5k Employees , Fortune India 500 , 32 years old , Ahmedabad +30 more"
2696,Kajaria Ceramics,4.2,"Building Material , 1k-5k Employees , Public , 39 years old , Ahmedabad +66 more"
2697,Yamaha Motor,4.2,"Automobile , 1k-5k Employees , Fortune India 500 , 69 years old , Ahmedabad +121 more"
2698,Jetking Infotrain,3.7,"Education & Training , 51-200 Employees , Public , 77 years old , Ahmedabad +45 more"
2699,HBL Power Systems,4.0,"Electrical Equipment , 1k-5k Employees , Public , 47 years old , Ahmedabad +43 more"
2705,IL&FS Engineering and Construction,4.4,"Engineering & Construction , 1k-5k Employees , Public , 36 years old , Ahmedabad +47 more"
2707,HomeLane,3.5,"Architecture & Interior Design , 1k-5k Employees , Startup , 10 years old , Ahmedabad +34 more"
2709,Snowman Logistics,4.1,"Logistics , 201-500 Employees , Public , 28 years old , Ahmedabad +24 more"
2710,Paul Merchants,4.3,"NBFC , 1k-5k Employees , Public , 40 years old , Ahmedabad +70 more"
2724,Ingram Micro,3.9,"IT Services & Consulting , 1k-5k Employees , Conglomerate , 45 years old , Ahmedabad +43 more"
2735,Toothsi,2.8,"Internet , 501-1k Employees , Startup , 6 years old , Ahmedabad +14 more"
2737,Metropolis Healthcare,4.1,"Healthcare , 1k-5k Employees , Conglomerate , 44 years old , Ahmedabad +78 more"
2739,Global Garner Sales Services,3.8,"Internet , 51-200 Employees , Startup , 8 years old , Ahmedabad +1 more"
2743,Tribhovandas Bhimji Zaveri,4.2,"Metals & Mining , 1k-5k Employees , Public , 160 years old , Ahmedabad +33 more"
2751,Prism Johnson Limited - RMC (India) Division,4.1,"Building Material , 501-1k Employees , Public , 28 years old , Ahmedabad +55 more"
2764,Hindustan Sanitaryware & Industries,4.1,"Furniture & Furnishing , 1k-5k Employees , Public , 64 years old , Ahmedabad +56 more"
2768,NK Industries,4.1,"FMCG , 201-500 Employees (Global) , Public , 37 years old , Ahmedabad +10 more"
2770,Deepak Fertilisers and Petrochemicals,3.9,"Agro Chemicals , 1k-5k Employees , Public , 45 years old , Ahmedabad +47 more"
2772,Amber Enterprises India,3.9,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 34 years old , Ahmedabad +29 more"
2781,CEEJAY FINANCE,4.3,"NBFC , 51-200 Employees , Public , 31 years old , Ahmedabad +3 more"
2783,Naukri,4.0,"Internet , 1k-5k Employees , Public , 28 years old , Ahmedabad +59 more"
2784,Jindal Stainless,4.3,"Iron & Steel , 1k-5k Employees , Public , 54 years old , Ahmedabad +57 more"
2786,Shimizu,4.1,"Engineering & Construction , 51-200 Employees , Forbes Global 2000 , 220 years old , Ahmedabad +14 more"
2787,Surya Roshni,4.1,"Real Estate , 1k-5k Employees , Public , 51 years old , Ahmedabad +56 more"
2793,LetsTransport,3.4,"Logistics , 501-1k Employees , Startup , 9 years old , Ahmedabad +24 more"
2798,Skipper,3.8,"Power , 1k-5k Employees , Public , 43 years old , Ahmedabad +61 more"
2815,Hilton,4.4,"Hospitality , 1k-5k Employees , Forbes Global 2000 , 105 years old , Ahmedabad +36 more"
2824,Bridgestone,4.2,"Auto Components , 1k-5k Employees , Forbes Global 2000 , 28 years old , Ahmedabad +49 more"
2825,PI Industries,4.2,"Agro Chemicals , 1k-5k Employees , Public , 77 years old , Ahmedabad +88 more"
2828,BOB Financial Solutions,4.3,"NBFC , 501-1k Employees , Public , 30 years old , Ahmedabad +80 more"
2833,NSE.IT,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 25 years old , Ahmedabad +134 more"
2837,Tribhovandas Bhimji Zaveri,4.2,"Metals & Mining , 1k-5k Employees , Public , 160 years old , Ahmedabad +33 more"
2849,BOB Financial Solutions,4.3,"NBFC , 501-1k Employees , Public , 30 years old , Ahmedabad +80 more"
2870,Incuspaze Solutions,4.4,"Real Estate , 51-200 Employees , Startup , 8 years old , Ahmedabad +10 more"
2871,Ceat Tyres,4.1,"Auto Components , 5k-10k Employees , Public , 66 years old , Ahmedabad +116 more"
2884,Bluestone.com,3.8,"Jewellery , 501-1k Employees , Startup , 13 years old , Ahmedabad +39 more"
2890,3i Infotech,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 31 years old , Ahmedabad +105 more"
2891,Britannia,4.1,"FMCG , 1k-5k Employees , Public , 132 years old , Ahmedabad +234 more"
2894,KIA MOTORS,3.9,"Automobile , 1k-5k Employees , Forbes Global 2000 , 80 years old , Ahmedabad +138 more"
2895,Hero MotoCorp,4.2,"Automobile , 5k-10k Employees , Public , 40 years old , Ahmedabad +315 more"
2901,GBS,4.0,"Internet , 11-50 Employees (Global) , Startup , 8 years old , Ahmedabad +23 more"
2905,Finolex Cables,3.9,"Electrical Equipment , 1k-5k Employees , Public , 68 years old , Ahmedabad +61 more"
2907,Vertiv,4.0,"IT Services & Consulting , 51-200 Employees (Global) , Startup , 8 years old , Ahmedabad +47 more"
2909,Alcon,3.7,"Medical Equipment , 1k-5k Employees , Public , 79 years old , Ahmedabad +36 more"
2912,LOREAL,4.1,"Beauty & Personal Care , 1k-5k Employees , Forbes Global 2000 , 33 years old , Ahmedabad +84 more"
2930,Future Lifestyle Fashion,4.2,"Retail , 1k-5k Employees , Public , 12 years old , Ahmedabad +58 more"
2951,The MobileStore,4.3,"Internet , 501-1k Employees , Public , 18 years old , Ahmedabad +23 more"
2962,Shree Rama Newsprint,4.5,"Pulp & Paper , 501-1k Employees , Public , 33 years old , Ahmedabad +1 more"
2982,Vikram Thermo,3.4,"Pharma , 11-50 Employees , Public , 40 years old , Ahmedabad"
3017,Plutomen,2.4,"Internet , 51-200 Employees , Startup , 8 years old , Ahmedabad +1 more"
3033,Amco Batteries,4.1,"Auto Components , 201-500 Employees , Public , 69 years old , Ahmedabad +23 more"
3045,Gyscoal Alloys,1.6,"Iron & Steel , 51-200 Employees , Public , 25 years old , Ahmedabad"
3046,Future Lifestyle Fashion,4.2,"Retail , 1k-5k Employees , Public , 12 years old , Ahmedabad +58 more"
3066,Plutomen,2.4,"Internet , 51-200 Employees , Startup , 8 years old , Ahmedabad +1 more"
3076,ShoutnHike,5.0,"IT Services & Consulting , 11-50 Employees , Startup , 7 years old , Ahmedabad"
3094,PlexusMD,4.2,"Internet , 11-50 Employees , Startup , 10 years old , Ahmedabad"
3099,Sygnius Realty,4.5,"Real Estate , 11-50 Employees , Startup , 5 years old , Ahmedabad"
3128,DataSOS Technologies,4.6,"IT Services & Consulting , 11-50 Employees , Startup , 14 years old , Ahmedabad"
3182,Ion Exchange India,3.9,"Waste Management , 1k-5k Employees , Public , 60 years old , Indore +91 more"
3183,Tirupati Sarjan,3.8,"Real Estate , 51-200 Employees , Public , 17 years old , Goa +5 more"
3184,Gujarat Fluorochemicals,4.1,"Chemicals , 1k-5k Employees , Fortune India 500 , 37 years old , Dahej +24 more"
3186,Syndell Technologies,1.8,"IT Services & Consulting , 11-50 Employees , Startup , 3 years old , Ahmedabad"
3191,KEI Industries,4.2,"Electrical Equipment , 1k-5k Employees , Public , 56 years old , Indore +72 more"
3193,SPML Infra,3.5,"Engineering & Construction , 201-500 Employees , Public , 43 years old , Kolkata +43 more"
3199,Bharat Bijlee,4.3,"Electrical Equipment , 501-1k Employees , Public , 78 years old , Indore +16 more"
3203,PCS Technology,4.5,"IT Services & Consulting , 1k-5k Employees , Public , 43 years old , Ahmedabad +43 more"
3207,Royal Orchid Hotels,4.0,"Hospitality , 1k-5k Employees , Public , 38 years old , Ahmedabad +42 more"
3213,Reliance Smart,4.2,"Retail , 5k-10k Employees , Public , 18 years old , Ahmedabad +188 more"
3216,Sany Heavy Industry,4.0,"Industrial Machinery , 1k-5k Employees , Forbes Global 2000 , 35 years old , Indore +44 more"
3224,Ivrcl Infrastructures & Projects,4.3,"Engineering & Construction , 1k-5k Employees , Public , 37 years old , Ahmedabad +51 more"
3225,Unitech Power Transmission,4.0,"Power , 201-500 Employees , Public , 29 years old , Ahmedabad +16 more"
3231,Aditya Birla Housing Finance,4.0,"Financial Services , 1k-5k Employees , Public , 15 years old , Ahmedabad +64 more"
3233,ROI NET Solution,4.4,"FinTech , 51-200 Employees , Startup , 12 years old , Ahmedabad +27 more"
3239,Healthians,3.5,"Healthcare , 1k-5k Employees , Startup , 11 years old , Ahmedabad +41 more"
3242,Shakti Pumps,3.9,"Industrial Machinery , 501-1k Employees , Public , 42 years old , Ahmedabad +34 more"
3244,Cooper-Standard Automotive,4.2,"Auto Components , 201-500 Employees , Public , 64 years old , Ahmedabad +11 more"
3249,Shalimar Paints,3.9,"Chemicals , 1k-5k Employees , Public , 122 years old , Ahmedabad +61 more"
3252,Godrej Consumer Products,4.2,"FMCG , 1k-5k Employees , Public , 23 years old , Ahmedabad +109 more"
3258,GTL Infrastructure,4.6,"Hardware & Networking , 1k-5k Employees , Public , 20 years old , Ahmedabad +40 more"
3269,GAIL,4.5,"Oil & Gas , 1k-5k Employees , Fortune India 500 , 40 years old , Ahmedabad +93 more"
3270,Sheetal Cool Products,3.7,"FMCG , 51-200 Employees , Public , 37 years old , Ahmedabad +5 more"
3275,HSBC Group,4.1,"Banking , 10k-50k Employees , Forbes Global 2000 , 159 years old , Ahmedabad +59 more"
3283,Chetak Enterprises,3.8,"Engineering & Construction , 51-200 Employees , Public , 24 years old , Ahmedabad +15 more"
3285,HSBC Group,4.1,"Banking , 10k-50k Employees , Forbes Global 2000 , 159 years old , Ahmedabad +59 more"
3287,PCS Technology,4.5,"IT Services & Consulting , 1k-5k Employees , Public , 43 years old , Ahmedabad +43 more"
3290,Syndell Technologies,1.8,"IT Services & Consulting , 11-50 Employees , Startup , 3 years old , Ahmedabad"
3291,Sheetal Cool Products,3.7,"FMCG , 51-200 Employees , Public , 37 years old , Ahmedabad +5 more"
3301,ROI NET Solution,4.4,"FinTech , 51-200 Employees , Startup , 12 years old , Ahmedabad +27 more"
3315,Chetak Enterprises,3.8,"Engineering & Construction , 51-200 Employees , Public , 24 years old , Ahmedabad +15 more"
3317,Machino Polymers,3.4,"Petrochemicals , 501-1k Employees , Public , 29 years old , Ahmedabad +10 more"
3327,Kalyan Jewellers,4.7,"Jewellery , 5k-10k Employees , Fortune India 500 , 31 years old , Ahmedabad +131 more"
3331,Honda Cars,4.4,"Automobile , 5k-10k Employees , Fortune India 500 , 29 years old , Ahmedabad +91 more"
3338,Milkbasket,3.8,"Internet , 501-1k Employees , Startup , 9 years old , Ahmedabad +21 more"
3358,J B Chemicals And Pharmaceuticals,3.9,"Pharma , 1k-5k Employees , Public , 48 years old , Ahmedabad +70 more"
3361,Honda Cars,4.4,"Automobile , 5k-10k Employees , Fortune India 500 , 29 years old , Ahmedabad +91 more"
3364,Milkbasket,3.8,"Internet , 501-1k Employees , Startup , 9 years old , Ahmedabad +21 more"
3395,J B Chemicals And Pharmaceuticals,3.9,"Pharma , 1k-5k Employees , Public , 48 years old , Ahmedabad +70 more"
3436,ZTE Corporation,4.0,"Telecom , 201-500 Employees , Forbes Global 2000 , 21 years old , Ahmedabad +41 more"
3440,ZTE Corporation,4.0,"Telecom , 201-500 Employees , Forbes Global 2000 , 21 years old , Ahmedabad +41 more"
3442,PNB MetLife,3.5,"Insurance , 5k-10k Employees , Conglomerate , 23 years old , Ahmedabad +326 more"
3449,Balkrishna Industries,4.1,"Auto Components , 1k-5k Employees , Public , 37 years old , Ahmedabad +19 more"
3455,The Saraswat Co-operative Bank,3.4,"Banking , 1k-5k Employees , Public , 106 years old , Ahmedabad +29 more"
